popularity,duration_ms,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre
29,274720,0.665,0.487,7,-9.409,0.0243,0.639,6.75e-05,0.091,0.326,94.978,acoustic
0,408053,0.81,0.824,7,-9.124,0.0646,0.000107,0.922,0.0585,0.0724,123.008,minimal-techno
51,245000,0.333,0.572,2,-6.455,0.0302,0.00885,0.0,0.102,0.0707,110.402,goth
33,219626,0.638,0.412,9,-10.11,0.0321,0.486,3.33e-05,0.124,0.682,97.226,rock-n-roll
0,164818,0.754,0.763,7,-4.627,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,house
26,296613,0.317,0.846,0,-6.235,0.0527,0.00551,0.0223,0.0669,0.446,144.799,goth
23,165653,0.24,0.988,9,-3.098,0.169,0.000448,0.000305,0.159,0.625,178.973,power-pop
0,445406,0.602,0.916,9,-5.91,0.0413,0.00277,0.56,0.0864,0.036,122.997,trance
15,232311,0.883,0.633,8,-8.229,0.487,0.103,0.0,0.0508,0.806,143.572,kids
53,228053,0.31,0.83,1,-8.527,0.0482,1.53e-06,0.146,0.137,0.617,170.568,grunge
50,152523,0.638,0.489,11,-6.206,0.0278,0.582,0.0,0.0965,0.548,106.915,indian
73,127920,0.617,0.778,9,-8.872,0.027,0.459,0.925,0.128,0.152,100.363,indie
0,188626,0.88,0.653,0,-5.32,0.136,0.237,4.47e-06,0.145,0.672,90.048,latino
0,239280,0.331,0.42,5,-9.251,0.0292,0.658,2.64e-05,0.0537,0.157,95.862,disco
85,247426,0.532,0.783,2,-5.697,0.0523,0.0038,0.0012,0.161,0.643,124.08,edm
32,224133,0.659,0.951,1,-4.085,0.0431,0.0106,0.00341,0.161,0.739,132.73,party
46,212800,0.73,0.655,2,-2.737,0.0816,0.165,0.00179,0.115,0.316,149.999,dubstep
20,355315,0.425,0.937,4,-5.777,0.124,0.574,0.0245,0.132,0.127,176.935,happy
58,261653,0.38,0.951,1,-2.92,0.147,0.00282,0.0,0.0536,0.664,186.127,j-pop
21,370500,0.728,0.915,1,-8.885,0.214,0.00525,0.848,0.338,0.133,187.843,happy
55,345346,0.385,0.434,1,-11.544,0.0313,0.722,5e-06,0.192,0.388,132.454,blues
6,323816,0.749,0.872,9,-6.384,0.098,0.249,0.93,0.111,0.644,133.988,detroit-techno
63,287393,0.598,0.488,6,-10.905,0.0307,0.741,0.779,0.0945,0.396,144.977,folk
65,199395,0.497,0.278,2,-9.959,0.0464,0.792,0.0,0.308,0.237,104.84,singer-songwriter
0,256687,0.443,0.932,4,-5.086,0.0715,2.47e-05,0.00178,0.375,0.454,159.935,iranian
65,179224,0.667,0.937,8,-4.053,0.0709,0.0271,1.27e-05,0.318,0.22,75.015,edm
60,204853,0.423,0.922,3,-2.6,0.0411,0.017,0.0,0.102,0.567,156.046,grunge
30,210206,0.376,0.518,10,-8.614,0.0295,0.236,1.02e-06,0.134,0.289,108.738,malay
18,355371,0.625,0.89,7,-6.7,0.0499,0.00802,0.93,0.241,0.129,150.005,happy
28,286466,0.371,0.821,2,-7.061,0.0526,0.138,5.51e-05,0.498,0.524,106.429,groove
52,217746,0.267,0.184,2,-16.447,0.033,0.822,0.926,0.0919,0.144,74.058,opera
67,231986,0.574,0.833,8,-6.239,0.0563,0.0611,0.0,0.105,0.574,86.008,rock
0,61240,0.712,0.496,0,-11.418,0.879,0.828,0.0,0.0739,0.656,139.533,children
45,182493,0.63,0.945,3,-2.354,0.0487,0.0282,0.0,0.255,0.715,109.092,anime
42,164594,0.454,0.243,6,-10.197,0.0359,0.283,0.883,0.111,0.239,82.923,chill
16,316050,0.502,0.979,6,-1.379,0.161,6.91e-05,0.903,0.366,0.156,172.047,drum-and-bass
38,192410,0.46,0.33,9,-10.865,0.0736,0.909,0.863,0.234,0.29,83.558,study
41,222400,0.381,0.956,1,-1.869,0.12,0.000198,0.356,0.0702,0.23,149.994,dub
0,138160,0.449,0.89,8,-9.5,0.05,0.0521,7.82e-05,0.112,0.696,156.978,country
0,196162,0.536,0.605,7,-5.292,0.0338,0.141,0.0,0.0614,0.341,130.053,country
40,179373,0.605,0.345,5,-10.937,0.0263,0.0519,2.02e-06,0.105,0.802,138.094,bluegrass
49,130013,0.593,0.731,2,-8.73,0.0353,0.00319,0.00728,0.123,0.629,159.918,chill
38,451869,0.798,0.767,0,-8.73,0.0355,0.00681,0.823,0.11,0.368,127.996,minimal-techno
49,337840,0.666,0.918,11,-6.017,0.0905,0.153,0.000256,0.0844,0.814,126.016,k-pop
32,158839,0.66,0.489,7,-11.3,0.0758,0.0349,0.434,0.114,0.304,77.028,anime
26,376217,0.532,0.517,9,-7.062,0.0262,0.177,0.0,0.389,0.21,133.946,groove
40,120426,0.74,0.664,2,-5.626,0.0758,0.0376,0.0,0.13,0.772,139.979,children
0,227280,0.874,0.69,10,-6.373,0.114,0.121,0.0,0.249,0.735,95.025,electro
43,163626,0.677,0.438,1,-6.421,0.0349,0.615,1.31e-06,0.236,0.738,130.571,r-n-b
27,226246,0.817,0.438,9,-7.85,0.107,0.000859,0.00572,0.127,0.517,78.652,dub
76,219159,0.818,0.913,4,-3.06,0.0426,0.093,3.69e-05,0.161,0.536,119.986,progressive-house
46,250684,0.622,0.709,0,-5.061,0.0513,0.309,6.38e-06,0.163,0.488,160.03,k-pop
42,166276,0.573,0.593,5,-5.761,0.0389,0.207,6.97e-06,0.338,0.964,104.666,r-n-b
18,165386,0.349,0.989,1,-2.889,0.211,0.00392,0.396,0.199,0.0398,129.803,black-metal
49,185364,0.779,0.884,10,-4.074,0.0878,0.0575,4.04e-06,0.093,0.356,121.981,groove
46,198533,0.698,0.744,2,-6.949,0.0509,0.652,0.0,0.125,0.945,107.065,samba
66,163386,0.537,0.307,4,-10.967,0.0545,0.649,0.0,0.177,0.114,83.632,show-tunes
35,274520,0.57,0.696,2,-7.735,0.0262,0.273,2.51e-06,0.177,0.67,103.51,punk-rock
55,300026,0.483,0.556,10,-8.296,0.0323,0.0514,0.163,0.0981,0.231,140.001,world-music
19,227520,0.773,0.496,2,-11.164,0.0309,0.0309,8.36e-05,0.0877,0.717,101.367,trip-hop
25,170562,0.727,0.688,7,-4.559,0.0346,0.214,2.69e-06,0.414,0.696,100.002,deep-house
38,227600,0.714,0.743,1,-3.494,0.0464,0.00168,2.81e-05,0.064,0.683,131.997,world-music
54,221946,0.312,0.472,2,-7.344,0.0415,0.678,0.0,0.107,0.346,82.253,new-age
0,156493,0.929,0.625,1,-5.728,0.14,0.289,1.2e-06,0.386,0.578,122.03,reggae
41,124384,0.74,0.679,5,-7.32,0.31,0.266,1.69e-05,0.196,0.532,71.005,german
49,234360,0.744,0.713,5,-6.178,0.0471,0.126,0.0,0.154,0.521,139.979,cantopop
33,259472,0.565,0.981,7,-3.877,0.281,0.00143,0.616,0.153,0.3,184.993,trance
40,275979,0.608,0.703,4,-7.167,0.0312,0.0432,0.0478,0.218,0.271,135.002,club
40,138666,0.701,0.451,6,-8.87,0.0593,0.719,7.11e-06,0.135,0.668,89.955,turkish
21,199493,0.558,0.298,4,-10.06,0.0356,0.805,1.87e-06,0.0786,0.603,120.311,tango
3,235615,0.548,0.728,5,-5.678,0.0507,0.0104,0.000126,0.146,0.337,105.961,dance
62,152195,0.386,0.779,10,-5.756,0.032,0.00154,0.704,0.35,0.116,122.982,deep-house
19,239600,0.669,0.918,4,-3.603,0.274,0.387,0.0,0.0834,0.738,173.905,kids
35,230226,0.588,0.933,9,-2.548,0.0785,0.11,0.0,0.252,0.738,150.981,j-idol
6,382438,0.773,0.752,7,-4.609,0.0425,0.00761,0.879,0.0271,0.673,122.99,detroit-techno
58,247924,0.49,0.941,3,-3.242,0.0495,0.000634,1.16e-05,0.101,0.264,119.998,metalcore
52,200973,0.17,0.174,2,-16.938,0.0358,0.914,0.0309,0.0635,0.0394,170.163,opera
35,218093,0.51,0.865,7,-5.124,0.0439,0.004,0.0,0.0534,0.688,77.515,punk-rock
0,247013,0.671,0.399,10,-7.129,0.0559,0.803,0.00047,0.117,0.343,86.062,indie-pop
76,180690,0.573,0.539,2,-6.091,0.0322,0.0162,1.16e-05,0.105,0.39,75.012,rock
14,147506,0.617,0.241,2,-9.71,0.0291,0.822,7.06e-05,0.112,0.271,121.202,honky-tonk
62,203253,0.71,0.271,7,-9.541,0.0283,0.658,4.59e-06,0.115,0.686,131.88,acoustic
39,207677,0.59,0.552,7,-10.496,0.0407,0.654,0.000359,0.128,0.635,155.101,chill
40,248333,0.555,0.692,0,-9.717,0.0299,1.58e-05,0.506,0.2,0.551,120.104,punk-rock
23,143322,0.648,0.399,2,-17.63,0.956,0.87,0.0,0.83,0.406,76.648,comedy
8,155960,0.865,0.573,5,-5.501,0.0678,0.0863,0.0,0.305,0.563,94.999,reggaeton
0,203413,0.669,0.979,9,-9.201,0.0574,0.013,1.42e-06,0.363,0.467,132.17,kids
21,316906,0.503,0.281,4,-12.344,0.515,0.943,6.18e-06,0.91,0.416,86.462,show-tunes
21,160000,0.484,0.941,9,-4.758,0.0458,0.0131,0.000386,0.24,0.38,150.016,hardstyle
25,44117,0.262,0.933,6,-6.545,0.0811,8.97e-05,0.835,0.505,0.844,205.497,power-pop
56,92266,0.512,0.778,2,-7.925,0.0485,0.00013,0.838,0.0829,0.0368,103.103,death-metal
48,549809,0.233,0.825,4,-10.095,0.0415,0.68,0.946,0.565,0.552,89.01,guitar
45,187875,0.508,0.465,0,-8.557,0.0373,0.154,0.00504,0.127,0.171,130.098,dubstep
20,314331,0.528,0.799,1,-6.289,0.0345,0.0281,0.00304,0.0661,0.499,118.031,heavy-metal
31,197146,0.334,0.433,11,-5.624,0.0291,0.939,0.00502,0.121,0.235,136.98,opera
0,383085,0.303,0.148,7,-17.01,0.0817,0.914,0.346,0.192,0.0771,165.211,iranian
59,293000,0.714,0.959,8,-2.906,0.176,0.36,0.0,0.306,0.775,129.009,pop-film
23,165186,0.554,0.805,11,-10.681,0.0417,0.0112,7.44e-05,0.356,0.766,102.684,rockabilly
25,232120,0.606,0.733,7,-8.614,0.0742,0.0103,0.000799,0.0952,0.572,153.1,goth
21,194613,0.568,0.977,4,-3.924,0.0892,0.000622,0.734,0.138,0.412,151.878,industrial
0,236306,0.716,0.962,0,-3.094,0.0334,0.00309,5e-06,0.445,0.945,126.017,party
49,676986,0.263,0.171,1,-11.748,0.0338,0.241,0.87,0.0766,0.038,111.995,ambient
45,200586,0.585,0.375,6,-5.924,0.053,0.758,0.0,0.149,0.428,81.883,sertanejo
0,296080,0.431,0.44,7,-10.288,0.0331,0.0515,0.868,0.234,0.0384,76.788,punk
46,556844,0.124,0.481,2,-7.785,0.0324,0.174,0.0,0.268,0.105,74.962,world-music
49,166413,0.593,0.877,0,-3.825,0.0677,0.123,0.0,0.503,0.635,123.76,progressive-house
46,203893,0.548,0.952,7,-6.934,0.339,0.182,0.0,0.971,0.635,143.968,pagode
48,487392,0.34,0.679,4,-4.598,0.0399,0.0554,0.0,0.486,0.266,139.606,gospel
34,259056,0.65,0.538,1,-14.443,0.0642,0.665,9.93e-06,0.313,0.929,96.833,salsa
10,430680,0.776,0.918,11,-7.06,0.0656,0.0018,0.772,0.129,0.81,135.994,breakbeat
43,265438,0.759,0.945,11,-1.518,0.192,0.0408,0.165,0.353,0.437,174.079,breakbeat
48,247688,0.752,0.204,2,-15.955,0.0371,0.834,0.102,0.109,0.38,117.997,folk
60,168293,0.455,0.361,9,-12.562,0.0473,0.747,0.0,0.238,0.285,115.854,rock-n-roll
47,271120,0.242,0.991,7,-2.781,0.136,1.02e-05,0.000272,0.239,0.126,103.41,groove
0,239906,0.483,0.844,2,-5.62,0.0833,0.0331,0.0,0.133,0.772,185.998,country
0,180000,0.589,0.838,10,-5.945,0.0417,0.00587,0.228,0.379,0.322,126.113,edm
55,313084,0.678,0.552,6,-12.34,0.0848,0.0061,0.000773,0.0977,0.421,103.994,minimal-techno
42,573280,0.307,0.901,6,-9.168,0.0389,0.000146,0.825,0.0883,0.549,113.229,trip-hop
44,103705,0.76,0.366,5,-8.91,0.0479,0.837,0.907,0.0945,0.317,84.998,anime
30,528746,0.364,0.552,7,-6.5,0.0322,0.0877,7.85e-06,0.0981,0.0355,139.943,groove
54,256333,0.461,0.584,2,-6.724,0.0273,0.617,0.0,0.109,0.169,130.927,mandopop
8,132000,0.439,0.506,1,-12.867,0.35,0.197,0.047,0.185,0.055,86.076,iranian
0,145666,0.41,0.384,2,-7.537,0.0405,0.988,0.00384,0.0816,0.318,96.426,romance
43,240000,0.63,0.653,6,-7.223,0.0275,0.606,1.59e-05,0.368,0.59,140.071,forro
36,130000,0.197,0.951,1,-24.295,0.088,0.487,0.89,0.112,0.0164,136.722,sleep
0,196760,0.616,0.717,8,-6.178,0.11,0.194,9.81e-05,0.0731,0.72,167.99,trip-hop
83,173346,0.75,0.608,1,-4.008,0.0387,0.00165,0.0,0.178,0.958,132.507,rock
54,219437,0.608,0.638,11,-6.008,0.0292,0.581,0.0172,0.448,0.439,140.109,classical
58,205493,0.321,0.00611,4,-38.341,0.0362,0.995,0.908,0.09,0.0693,104.311,ambient
21,337315,0.417,0.927,9,-9.146,0.0801,1.56e-05,2.22e-05,0.334,0.107,126.956,black-metal
39,136373,0.525,0.869,4,-7.556,0.0519,0.1,6.21e-06,0.172,0.651,158.127,hardcore
25,288360,0.612,0.76,4,-3.482,0.0396,0.441,0.0,0.104,0.387,117.018,j-idol
20,264253,0.455,0.942,1,-6.293,0.0776,1.23e-05,0.273,0.3,0.219,117.559,heavy-metal
23,395040,0.687,0.896,4,-10.89,0.0411,0.064,0.00179,0.0975,0.6,126.191,synth-pop
3,79360,0.478,0.185,5,-16.501,0.037,0.693,0.907,0.0665,0.941,103.495,classical
36,193322,0.635,0.824,0,-7.266,0.0525,0.00443,0.0,0.058,0.805,76.477,swedish
42,203200,0.703,0.588,6,-7.765,0.126,0.199,0.0,0.13,0.768,75.12,r-n-b
81,205458,0.907,0.393,4,-7.636,0.0539,0.451,1.35e-06,0.135,0.202,104.949,r-n-b
16,48944,0.314,0.639,11,-9.718,0.048,2.61e-06,0.938,0.154,0.211,91.671,grindcore
32,36170,0.429,0.829,0,-9.952,0.509,0.0973,0.0,0.287,0.555,72.434,progressive-house
9,66873,0.908,0.69,7,-8.348,0.242,0.012,0.0,0.366,0.664,90.021,kids
0,190106,0.711,0.958,1,-1.95,0.0609,0.0799,0.0,0.361,0.816,139.984,party
1,190880,0.711,0.839,7,-6.288,0.117,0.0472,0.0,0.0806,0.932,179.936,reggae
0,211546,0.615,0.353,0,-7.899,0.0901,0.823,0.0,0.103,0.503,121.922,romance
1,170306,0.546,0.829,6,-5.557,0.0769,0.221,0.0,0.139,0.76,90.062,house
22,454622,0.303,0.164,7,-16.777,0.0373,0.978,0.384,0.107,0.093,112.328,new-age
51,239940,0.421,0.991,11,-4.76,0.149,0.000916,0.0298,0.353,0.413,175.023,groove
48,227771,0.481,0.463,0,-6.877,0.0389,0.806,0.0,0.455,0.512,142.589,sertanejo
20,151206,0.722,0.415,0,-11.043,0.0335,0.816,0.856,0.0762,0.799,86.115,disney
44,216918,0.601,0.541,5,-7.023,0.0422,0.319,0.0,0.173,0.348,128.942,gospel
67,278914,0.55,0.543,8,-6.961,0.0268,0.769,0.0,0.0911,0.35,74.008,mandopop
47,279013,0.595,0.907,4,-6.206,0.0387,0.0138,0.0,0.13,0.427,97.469,punk
33,168586,0.647,0.447,4,-9.886,0.0302,0.667,0.0859,0.107,0.662,90.013,songwriter
57,178600,0.731,0.507,0,-6.477,0.046,0.572,0.0,0.0912,0.265,117.969,acoustic
25,365332,0.389,0.927,5,-8.973,0.252,0.0207,0.00307,0.943,0.221,113.399,industrial
47,220213,0.673,0.644,1,-8.158,0.0275,0.0872,0.661,0.25,0.604,109.999,j-rock
59,125183,0.397,0.00919,11,-27.502,0.0402,0.994,0.934,0.104,0.102,76.178,piano
24,204211,0.456,0.578,6,-7.65,0.0451,0.443,0.000749,0.206,0.258,163.169,bluegrass
64,265600,0.658,0.714,11,-9.247,0.0519,0.0294,5.7e-05,0.651,0.806,117.283,synth-pop
77,224920,0.482,0.706,9,-5.762,0.0607,0.135,0.00106,0.105,0.144,92.513,soul
23,116000,0.249,0.995,1,-21.726,0.0722,0.178,0.819,0.397,0.00984,110.245,world-music
13,202591,0.406,0.973,1,-2.558,0.144,8.98e-06,2.1e-06,0.47,0.504,96.047,metalcore
62,243213,0.606,0.226,2,-10.617,0.0347,0.715,0.0001,0.35,0.142,122.711,british
19,213333,0.578,0.782,9,-3.368,0.0274,8.83e-06,0.025,0.0979,0.173,118.909,heavy-metal
62,442400,0.231,0.206,0,-13.593,0.0332,0.965,0.856,0.17,0.136,141.628,ambient
31,95947,0.677,0.224,11,-9.197,0.029,0.871,1.14e-06,0.101,0.371,110.077,children
59,197412,0.576,0.88,9,-3.678,0.0507,0.00675,0.0,0.473,0.836,139.942,metal
0,173106,0.25,0.168,1,-16.789,0.0329,0.822,0.000135,0.136,0.141,107.269,soul
0,322666,0.271,0.0839,0,-19.049,0.0383,0.903,0.896,0.0822,0.155,102.566,classical
0,213240,0.661,0.677,5,-6.467,0.0383,0.628,0.0,0.0793,0.959,174.068,latin
19,173099,0.639,0.665,8,-6.736,0.313,0.235,1.06e-05,0.162,0.651,99.981,j-dance
18,230093,0.464,0.94,5,-4.423,0.0372,0.00168,0.0499,0.212,0.0948,143.976,happy
20,148049,0.565,0.88,7,-6.724,0.347,0.171,0.0,0.265,0.89,83.252,j-dance
9,371401,0.9,0.88,1,-4.48,0.325,0.0952,0.872,0.102,0.25,135.073,detroit-techno
41,226115,0.823,0.886,1,-2.748,0.0391,0.095,0.0,0.203,0.655,127.916,forro
0,266906,0.714,0.306,6,-12.111,0.0388,0.726,0.168,0.0924,0.314,129.984,goth
51,253793,0.444,0.955,5,-2.427,0.0374,0.0151,0.0114,0.686,0.396,173.991,drum-and-bass
8,153808,0.756,0.543,9,-5.913,0.375,0.274,9.62e-06,0.139,0.437,149.877,kids
55,289240,0.427,0.93,10,-3.734,0.0592,0.0194,0.000844,0.2,0.361,170.027,goth
29,85333,0.719,0.176,0,-13.432,0.358,0.182,0.798,0.145,0.377,179.95,study
55,367746,0.658,0.386,11,-9.91,0.0315,0.746,0.00269,0.348,0.295,100.012,k-pop
0,190217,0.609,0.801,1,-8.483,0.0694,0.0246,0.00255,0.37,0.202,122.958,deep-house
69,186533,0.623,0.901,10,-4.402,0.182,0.0785,0.0,0.0251,0.896,179.985,reggae
14,252053,0.719,0.553,1,-12.137,0.0404,0.433,0.895,0.108,0.207,126.023,techno
50,211836,0.671,0.894,11,-3.701,0.0583,0.00758,0.00184,0.152,0.32,98.013,hardcore
22,201133,0.442,0.96,4,-2.885,0.103,3.37e-05,0.0252,0.207,0.161,120.002,death-metal
43,437953,0.804,0.845,1,-9.102,0.0589,0.000546,0.916,0.096,0.0372,124.011,techno
8,128800,0.575,0.429,9,-10.417,0.0375,0.826,0.817,0.379,0.112,75.012,study
0,222226,0.714,0.734,4,-7.125,0.0306,0.176,0.000618,0.115,0.68,123.57,alt-rock
26,295520,0.493,0.322,0,-13.645,0.205,0.774,0.0,0.185,0.194,119.642,show-tunes
7,91400,0.538,0.107,7,-18.673,0.0429,0.987,0.82,0.0962,0.415,114.887,classical
60,220952,0.844,0.907,6,-5.432,0.147,0.0207,0.505,0.0419,0.0743,126.03,electronic
0,224906,0.321,0.09,0,-21.296,0.0321,0.838,0.00266,0.0998,0.157,65.825,j-pop
15,221066,0.535,0.564,2,-7.224,0.0394,0.361,0.0,0.119,0.278,123.892,cantopop
60,196109,0.0862,0.067,1,-27.697,0.0456,0.92,0.966,0.108,0.0367,167.199,sleep
27,180767,0.801,0.993,7,-1.604,0.0916,0.0932,0.0,0.275,0.958,134.018,party
15,116804,0.384,0.955,2,1.795,0.0851,0.00312,0.603,0.0542,0.888,187.112,club
22,117840,0.631,0.504,5,-8.531,0.0345,0.545,0.819,0.289,0.83,110.193,guitar
40,387096,0.659,0.646,11,-9.142,0.0499,0.281,0.0804,0.108,0.21,124.02,minimal-techno
59,147333,0.576,0.96,4,-2.605,0.0759,0.000436,3.23e-05,0.0659,0.532,120.95,industrial
75,188666,0.723,0.895,11,-3.707,0.102,0.088,0.0,0.0717,0.963,143.373,punk-rock
58,274285,0.435,0.725,1,-6.969,0.0609,0.0424,3.89e-06,0.105,0.397,174.989,chill
36,228693,0.48,0.228,8,-11.858,0.0307,0.956,0.032,0.106,0.237,107.01,swedish
45,177151,0.624,0.68,9,-7.285,0.0421,0.114,6.78e-05,0.0614,0.117,91.998,dubstep
41,275600,0.24,0.231,4,-13.889,0.0366,0.771,0.903,0.277,0.0384,81.013,opera
60,266611,0.281,0.426,6,-9.07,0.0526,0.593,0.0446,0.124,0.181,177.714,songwriter
26,216480,0.601,0.389,6,-10.248,0.0435,0.68,0.0,0.0632,0.214,139.687,spanish
0,464453,0.0713,0.00696,3,-39.507,0.0405,0.994,0.915,0.071,0.0977,213.848,classical
42,278373,0.563,0.714,4,-4.86,0.0456,0.644,0.0,0.619,0.687,119.336,latino
0,125613,0.758,0.451,6,-8.001,0.0375,0.75,0.0,0.0503,0.737,122.912,soul
26,408120,0.848,0.602,7,-6.52,0.0712,0.292,0.000414,0.648,0.792,146.0,dub
42,181773,0.739,0.893,3,-3.701,0.329,0.622,0.0,0.136,0.794,136.119,anime
19,372800,0.505,0.368,0,-11.483,0.0281,0.408,0.0,0.133,0.419,129.609,malay
77,92866,0.707,0.535,10,-19.793,0.0436,0.113,0.00615,0.0884,0.641,103.644,disco
36,195130,0.495,0.96,1,-3.116,0.0771,0.00128,0.0,0.19,0.686,162.004,punk-rock
26,173992,0.287,0.373,0,-8.807,0.0294,0.945,0.00052,0.12,0.241,109.613,romance
1,175853,0.54,0.926,1,-6.205,0.162,0.0191,0.0,0.651,0.686,144.8,metal
14,344379,0.285,0.788,7,-3.907,0.171,1.41e-06,0.821,0.262,0.0791,132.234,grindcore
51,170904,0.757,0.587,10,-6.346,0.144,0.685,0.0,0.288,0.601,136.9,children
41,224186,0.64,0.853,11,-6.236,0.0315,0.0464,3.55e-05,0.0515,0.963,146.998,swedish
20,215760,0.174,0.298,10,-10.894,0.0356,0.862,3.03e-06,0.281,0.0793,140.887,opera
11,289786,0.356,0.129,3,-14.412,0.0317,0.948,0.000826,0.108,0.22,97.427,romance
20,195417,0.787,0.677,6,-4.987,0.0761,0.575,1.14e-06,0.27,0.577,101.925,j-dance
2,645210,0.287,0.19,6,-16.959,0.0379,0.941,0.369,0.0906,0.177,77.583,ambient
48,144000,0.721,0.285,6,-12.696,0.0848,0.804,0.0321,0.324,0.258,110.026,sad
22,259079,0.587,0.904,4,-6.249,0.0319,0.00119,0.133,0.353,0.882,114.021,power-pop
41,211680,0.73,0.891,0,-5.137,0.0532,0.0879,0.000304,0.0685,0.64,127.636,ska
34,178961,0.886,0.745,11,-8.124,0.0395,0.633,0.00855,0.111,0.537,129.978,french
52,164416,0.673,0.891,11,-3.301,0.0478,0.698,2.92e-06,0.184,0.845,151.952,forro
18,206071,0.715,0.571,9,-8.214,0.306,0.0803,7.07e-06,0.101,0.369,83.453,j-dance
22,284122,0.533,0.961,6,-4.327,0.921,0.836,0.0,0.938,0.209,77.296,comedy
0,189508,0.661,0.822,7,-5.969,0.0365,0.000837,0.00202,0.125,0.476,124.001,progressive-house
49,204120,0.577,0.706,0,-7.421,0.0404,0.0147,2.56e-06,0.128,0.458,129.974,trance
41,289633,0.503,0.373,11,-8.367,0.0304,0.0148,0.0289,0.109,0.044,109.74,grunge
0,223750,0.512,0.99,9,-7.526,0.151,6.04e-05,0.923,0.173,0.0608,135.992,iranian
23,235866,0.519,0.565,2,-12.287,0.0299,0.64,0.976,0.111,0.496,91.988,bluegrass
9,350023,0.732,0.625,9,-12.329,0.0798,0.35,0.793,0.092,0.572,162.491,idm
54,322326,0.394,0.56,2,-6.925,0.0281,0.00162,0.000582,0.107,0.107,138.057,world-music
0,193621,0.588,0.332,0,-12.255,0.0542,0.59,4.45e-06,0.0468,0.153,86.985,soul
43,58462,0.843,0.576,1,-6.668,0.158,0.00679,0.905,0.211,0.281,120.052,club
1,253279,0.271,0.648,8,-5.664,0.051,0.248,0.0,0.121,0.261,189.218,electro
22,841146,0.544,0.527,9,-9.615,0.0405,0.333,0.171,0.954,0.465,122.701,bluegrass
28,175480,0.543,0.296,2,-9.086,0.0419,0.882,0.0,0.328,0.372,117.143,show-tunes
51,258613,0.39,0.916,0,-2.859,0.0579,0.0229,0.0,0.197,0.483,92.118,anime
0,191546,0.481,0.562,3,-5.661,0.0319,0.348,0.000428,0.106,0.212,167.962,country
30,111360,0.769,0.853,0,-4.676,0.049,0.0482,0.117,0.0829,0.936,124.913,kids
55,344613,0.508,0.727,0,-6.159,0.0346,0.0475,3.86e-05,0.0869,0.249,121.323,punk-rock
46,228933,0.596,0.468,4,-11.694,0.0292,0.208,5.17e-06,0.195,0.584,124.139,piano
23,392425,0.592,0.806,9,-4.8,0.876,0.848,0.0,0.505,0.529,85.642,comedy
38,227014,0.761,0.784,3,-5.974,0.0752,0.187,3.47e-05,0.104,0.342,100.036,french
69,245253,0.788,0.846,4,-5.017,0.0372,0.0103,0.000281,0.26,0.738,115.636,disco
22,249341,0.625,0.941,8,-4.135,0.0613,0.00482,0.0,0.377,0.368,110.011,heavy-metal
0,190000,0.159,0.0736,3,-21.123,0.0406,0.975,0.975,0.0854,0.0355,108.997,iranian
24,153750,0.679,0.733,8,-5.582,0.0777,0.2,0.86,0.364,0.144,80.012,study
0,177466,0.579,0.865,0,-6.198,0.0996,0.146,0.000371,0.237,0.921,162.963,alt-rock
37,198101,0.634,0.631,0,-7.827,0.0302,0.244,0.0,0.743,0.514,128.562,hard-rock
44,298481,0.452,0.299,7,-11.7,0.0407,0.794,0.0,0.046,0.233,78.769,groove
64,189402,0.608,0.886,0,-3.027,0.0773,0.0281,0.0,0.446,0.783,106.02,anime
46,156152,0.527,0.0328,3,-17.784,0.063,0.99,0.942,0.111,0.205,95.319,guitar
24,498733,0.588,0.758,0,-7.591,0.029,0.000838,0.0934,0.192,0.556,120.045,goth
56,159741,0.407,0.653,2,-5.901,0.035,0.000935,0.00434,0.402,0.355,85.985,alt-rock
48,211127,0.523,0.754,7,-6.3,0.0515,0.565,0.0,0.904,0.778,150.915,pagode
31,276560,0.663,0.822,1,-4.359,0.0429,0.506,0.0018,0.0773,0.84,172.711,salsa
44,201230,0.811,0.914,11,-3.764,0.206,0.00322,0.00051,0.321,0.368,129.951,electronic
1,187120,0.611,0.781,2,-5.261,0.149,0.08,0.0,0.264,0.413,186.162,reggae
66,174039,0.299,0.447,3,-7.862,0.0383,0.858,0.000314,0.097,0.321,121.723,pop
47,214972,0.517,0.805,11,-6.908,0.0514,0.741,0.0,0.968,0.873,176.095,pagode
52,192380,0.747,0.998,5,-5.934,0.0516,0.0207,0.705,0.058,0.724,125.989,deep-house
48,175459,0.463,0.33,1,-10.737,0.0384,0.32,0.0818,0.525,0.168,146.649,garage
30,69362,0.685,0.572,6,-8.112,0.0993,0.516,0.816,0.24,0.586,142.366,techno
7,201693,0.736,0.609,2,-13.15,0.0477,0.0268,0.803,0.448,0.279,147.992,detroit-techno
0,406826,0.233,0.911,4,-5.114,0.08,3.34e-05,0.258,0.344,0.197,199.851,classical
4,194013,0.787,0.872,9,-2.117,0.143,0.0067,0.000193,0.136,0.696,92.025,reggaeton
67,285586,0.463,0.624,7,-5.118,0.0274,0.426,0.0,0.221,0.521,147.929,j-pop
1,197106,0.549,0.891,6,-4.044,0.0351,0.0141,0.00323,0.0661,0.508,111.996,country
